nm,Band_1p,Band_1,Band_2,Band_3,Band_4,Band_4p,Band_5p,Band_5,Band_7,Pan
2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,0.0
2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051,0.0
2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03491,0.0
2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03238,0.0
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02997,0.0
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02772,0.0
2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02587,0.0
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394,0.0
2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02226,0.0
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02065,0.0
2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01919,0.0
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01782,0.0
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01551,0.0
2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01446,0.0
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01351,0.0
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01252,0.0
2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01175,0.0
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01094,0.0
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01016,0.0
2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00959,0.0
2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00895,0.0
2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00838,0.0
2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784,0.0
2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00733,0.0
2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683,0.0
2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648,0.0
2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606,0.0
2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563,0.0
2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526,0.0
2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00498,0.0
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00466,0.0
2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439,0.0
2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00413,0.0
2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00387,0.0
2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00367,0.0
2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334,0.0
2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00328,0.0
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00298,0.0
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.0
2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265,0.0
2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254,0.0
2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242,0.0
2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0
2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00212,0.0
2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.0
2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00189,0.0
2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00179,0.0
2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163,0.0
2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154,0.0
2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0
2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138,0.0
2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0
2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123,0.0
2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.0
2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109,0.0
2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00104,0.0
2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00093,0.0
2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085,0.0
2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.0
2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,0.0
2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.0
2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067,0.0
2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066,0.0
2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0
2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0
2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0
2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049,0.0
2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0
2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047,0.0
2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039,0.0
2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0
2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0
2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039,0.0
2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0
2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.0
2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0
2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0
2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0
2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0
2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0
2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0
2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0
2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0
2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0
2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0
2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0
2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0
2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0
2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0
2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0
2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0
2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0
2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0
2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0
2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0
2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0
2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0
2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0
2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0
2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0
2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0
2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0
2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0
2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0
2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0
2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0
2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0
2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0
2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0
2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0
2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0
2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0
2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0
2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0
2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0
2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0
2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0
2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
